"","time","depth","ensemble","obs_flag","species_1","species_2","forecast","data_assimilation"
"789",2001-03-17,5,3,1,8.53673465638285,18.7205002975934,0,0
"790",2001-03-17,1,4,1,9.07346716908769,10.4848696164452,0,0
"791",2001-03-17,3,4,1,5.39562395635107,1.1332178655678,0,0
"792",2001-03-17,5,4,1,5.80265448982131,10.1578920478979,0,0
"793",2001-03-17,1,5,1,7.81242155527128,2.89636351579515,0,0
"794",2001-03-17,3,5,1,9.19607889672232,8.03674075752237,0,0
"795",2001-03-17,5,5,1,5.95344518639986,17.0931111486007,0,0
"796",2001-03-17,1,6,1,7.44542296695632,16.8525275408732,0,0
"797",2001-03-17,3,6,1,8.94544164256605,12.6906180660191,0,0
"798",2001-03-17,5,6,1,7.75797423734993,25.5607009850109,0,0
"799",2001-03-17,1,7,1,8.50024912452617,19.2148830679526,0,0
"800",2001-03-17,3,7,1,7.30960908017757,26.3271427025789,0,0
"801",2001-03-17,5,7,1,8.3401867842486,21.177253887485,0,0
"802",2001-03-17,1,8,1,5.38944650553171,0.953323800779152,0,0
"803",2001-03-17,3,8,1,9.08403734067383,10.141068888802,0,0
"804",2001-03-17,5,8,1,8.25209920937577,21.9670043350093,0,0
"805",2001-03-17,1,9,1,5.73340373118502,8.69390163612716,0,0
"806",2001-03-17,3,9,1,5.92915995805371,16.5152099749626,0,0
"807",2001-03-17,5,9,1,5.67160359762457,7.21714502857521,0,0
"808",2001-03-17,1,10,1,6.21451342198386,22.3086161380436,0,0
"809",2001-03-17,3,10,1,8.81822721490642,14.869874024314,0,0
"810",2001-03-17,5,10,1,7.73121225934508,6.76392036023224,0,0
"811",2001-03-17,1,1,2,5.87442751376474,0.915450918395495,0,0
"812",2001-03-17,3,1,2,5.17370216414606,0.0648387682760569,0,0
"813",2001-03-17,5,1,2,9.40971342246584,8.69737129139234,0,0
"814",2001-03-17,1,2,2,8.4443537724235,20.365045279995,0,0
"815",2001-03-17,3,2,2,6.29581741143675,23.4757839863655,0,0
"816",2001-03-17,5,2,2,8.97974621100785,17.0733199678529,0,0
"817",2001-03-17,1,3,2,7.93801684475187,24.8768350828599,0,0
"818",2001-03-17,3,3,2,7.6584023774378,26.1340526996042,0,0
"819",2001-03-17,5,3,2,8.2809945589894,18.6057798576422,0,0
"820",2001-03-17,1,4,2,9.37880649159038,10.3515676004726,0,0
"821",2001-03-17,3,4,2,5.96557920863495,1.38042503602935,0,0
"822",2001-03-17,5,4,2,5.95038524560102,10.326249436619,0,0
"823",2001-03-17,1,5,2,7.28400084484422,3.00298481033015,0,0
"824",2001-03-17,3,5,2,8.7183842553746,7.79465893331102,0,0
"825",2001-03-17,5,5,2,6.28900562373037,17.0654478736884,0,0
"826",2001-03-17,1,6,2,7.45903214453631,16.5094130774737,0,0
"827",2001-03-17,3,6,2,8.4518052501058,12.8570030689428,0,0
"828",2001-03-17,5,6,2,6.61906740776413,25.3634591487722,0,0
"829",2001-03-17,1,7,2,9.1732882422395,19.1633757297933,0,0
"830",2001-03-17,3,7,2,7.74482399035102,26.0907105015296,0,0
"831",2001-03-17,5,7,2,8.13000602407845,21.3749720907508,0,0
"832",2001-03-17,1,8,2,5.61305702537804,0.88943360439395,0,0
"833",2001-03-17,3,8,2,9.19891865952349,10.4434110471128,0,0
"834",2001-03-17,5,8,2,8.64232515820685,21.9760253497201,0,0
"835",2001-03-17,1,9,2,6.26602003136848,9.00746738595628,0,0
"836",2001-03-17,3,9,2,5.65246164591395,16.5748851928646,0,0
"837",2001-03-17,5,9,2,4.82810384546027,7.02660413754488,0,0
"838",2001-03-17,1,10,2,6.05242119279612,22.6800953424787,0,0
"839",2001-03-17,3,10,2,9.31907427934943,14.5880132495625,0,0
"840",2001-03-17,5,10,2,7.02175707255226,6.88355474650269,0,0
"841",2001-03-18,1,1,1,7.77648023723746,4.18223130661961,0,0
"842",2001-03-18,3,1,1,7.81935139312191,2.06003137848143,0,0
"843",2001-03-18,5,1,1,8.34505187145879,23.2672875749999,0,0
"844",2001-03-18,1,2,1,6.32686848390034,18.8541832734156,0,0
"845",2001-03-18,3,2,1,5.74400338781053,9.9298093683722,0,0
"846",2001-03-18,5,2,1,6.86616309658826,24.1069471946776,0,0
"847",2001-03-18,1,3,1,5.60499470550137,5.58222842403483,0,0
"848",2001-03-18,3,3,1,5.47355081338575,1.68368411267533,0,0
"849",2001-03-18,5,3,1,6.58146757626305,21.8917141231458,0,0
"850",2001-03-18,1,4,1,8.02148733385813,25.2366553087402,0,0
"851",2001-03-18,3,4,1,7.75897724857232,4.32176306375854,0,0
"852",2001-03-18,5,4,1,7.05765932927372,24.9214139210734,0,0
"853",2001-03-18,1,5,1,9.0665287102301,10.2711825729097,0,0
"854",2001-03-18,3,5,1,8.46162355486996,22.265650776845,0,0
"855",2001-03-18,5,5,1,6.33210360946561,24.1670451931971,0,0
"856",2001-03-18,1,6,1,6.83029309520734,24.4162544965977,0,0
"857",2001-03-18,3,6,1,7.61918735575602,26.3178491525413,0,0
"858",2001-03-18,5,6,1,5.55516200627454,3.68075325224376,0,0
"859",2001-03-18,1,7,1,6.50056380196803,21.0365989443925,0,0
"860",2001-03-18,3,7,1,5.42927929428464,0.743580438007013,0,0
"861",2001-03-18,5,7,1,6.18365915974483,16.9668262397082,0,0
"862",2001-03-18,1,8,1,7.77817836508541,3.66264375935346,0,0
"863",2001-03-18,3,8,1,8.07228925175717,24.9141857051882,0,0
"864",2001-03-18,5,8,1,6.04968734497132,14.9893394993094,0,0
"865",2001-03-18,1,9,1,7.17801388965068,23.2406778091188,0,0
"866",2001-03-18,3,9,1,6.38185863770564,24.7828124721497,0,0
"867",2001-03-18,5,9,1,7.30524625755687,20.8964576759936,0,0
"868",2001-03-18,1,10,1,5.78464902271149,14.0675910884342,0,0
"869",2001-03-18,3,10,1,7.22798967679639,25.9708763324636,0,0
"870",2001-03-18,5,10,1,8.4381717363972,20.0542857211237,0,0
"871",2001-03-18,1,1,2,7.76828697842979,4.46405938826663,0,0
"872",2001-03-18,3,1,2,8.23810683071089,2.02296211226449,0,0
"873",2001-03-18,5,1,2,8.00593633958979,23.606568029266,0,0
"874",2001-03-18,1,2,2,6.30432987746385,19.1500808423834,0,0
"875",2001-03-18,3,2,2,5.83881729772559,9.81599186593488,0,0
"876",2001-03-18,5,2,2,7.71650724446442,24.1053498287481,0,0
"877",2001-03-18,1,3,2,5.43260534863016,5.36682789282405,0,0
"878",2001-03-18,3,3,2,4.98127336651698,1.82743546545621,0,0
"879",2001-03-18,5,3,2,6.62142811953757,21.579799903567,0,0
"880",2001-03-18,1,4,2,7.85854827613312,25.530426534446,0,0
"881",2001-03-18,3,4,2,8.02232616451604,4.31766044396762,0,0
"882",2001-03-18,5,4,2,7.3033027382903,24.8151682348272,0,0
"883",2001-03-18,1,5,2,8.5719328068794,10.3263118285671,0,0
"884",2001-03-18,3,5,2,7.75941358295551,22.4098006082869,0,0
"885",2001-03-18,5,5,2,6.19244150553616,24.158343740257,0,0
"886",2001-03-18,1,6,2,7.15780530032135,24.7381838486687,0,0
"887",2001-03-18,3,6,2,6.7811613662861,26.2039495543877,0,0
"888",2001-03-18,5,6,2,6.33254300553903,3.69237549826655,0,0
"889",2001-03-18,1,7,2,5.96430649607124,20.9449707481029,0,0
"890",2001-03-18,3,7,2,5.46992130078158,0.820559887363872,0,0
"891",2001-03-18,5,7,2,6.21668305102636,17.6837581382942,0,0
"892",2001-03-18,1,8,2,7.999655478835,3.8145612217653,0,0
"893",2001-03-18,3,8,2,7.95075702748749,24.8505151396174,0,0
"894",2001-03-18,5,8,2,6.79154494710787,14.5696362192765,0,0
"895",2001-03-18,1,9,2,7.51903883934358,23.1843623434705,0,0
"896",2001-03-18,3,9,2,6.79239132928868,25.2499082894661,0,0
"897",2001-03-18,5,9,2,7.19542746174026,20.7101033153358,0,0
"898",2001-03-18,1,10,2,7.13344234103067,13.7276480773216,0,0
"899",2001-03-18,3,10,2,7.55006422747135,26.2984093984529,0,0
"900",2001-03-18,5,10,2,7.76400614137502,20.3372528660257,0,0
"901",2001-03-19,1,1,1,8.86427569384592,13.9987993375842,0,0
"902",2001-03-19,3,1,1,9.19193681457463,7.56367520457328,0,0
"903",2001-03-19,5,1,1,5.85898833605924,11.3337657804446,0,0
"904",2001-03-19,1,2,1,6.26791472415248,21.6823420148172,0,0
"905",2001-03-19,3,2,1,7.03753098241034,24.6980982759677,0,0
"906",2001-03-19,5,2,1,5.72886920959218,8.7053372916926,0,0
"907",2001-03-19,1,3,1,7.45551809572404,17.5408293217342,0,0
"908",2001-03-19,3,3,1,7.7903761956444,6.26242804180378,0,0
"909",2001-03-19,5,3,1,5.94475480595119,15.1931693720198,0,0
"910",2001-03-19,1,4,1,5.56364804894611,4.85750701051748,0,0
"911",2001-03-19,3,4,1,8.81874003375426,14.3664427901223,0,0
"912",2001-03-19,5,4,1,5.59415443296619,5.96853949297309,0,0
"913",2001-03-19,1,5,1,8.05402960055146,25.0459754898416,0,0
"914",2001-03-19,3,5,1,5.98424671262873,14.2049018860448,0,0
"915",2001-03-19,5,5,1,5.58292514578466,8.51262645424502,0,0
"916",2001-03-19,1,6,1,5.67437434053806,7.69177115721718,0,0
"917",2001-03-19,3,6,1,5.40794478610324,0.790809113233726,0,0
"918",2001-03-19,5,6,1,7.62027850770501,12.6215322234238,0,0
"919",2001-03-19,1,7,1,6.0412442348573,17.3019684892036,0,0
"920",2001-03-19,3,7,1,7.83160017367,2.86489295159105,0,0
"921",2001-03-19,5,7,1,6.43683189486827,24.2937263210786,0,0
"922",2001-03-19,1,8,1,8.93304099803385,12.5545724253916,0,0
"923",2001-03-19,3,8,1,5.61002569449624,5.98021318044672,0,0
"924",2001-03-19,5,8,1,6.61377666762901,25.9240309946474,0,0
"925",2001-03-19,1,9,1,5.87209658614968,11.417437457091,0,0
"926",2001-03-19,3,9,1,5.52780768793848,6.45761699316874,0,0
"927",2001-03-19,5,9,1,6.21035150742718,17.6036299247917,0,0
"928",2001-03-19,1,10,1,6.5991947056072,26.2652892429519,0,0
"929",2001-03-19,3,10,1,5.47069018624114,2.11531283248337,0,0
"930",2001-03-19,5,10,1,6.35259056067436,19.4385275363281,0,0
"931",2001-03-19,1,1,2,8.11389551650861,14.0057070743635,0,0
"932",2001-03-19,3,1,2,9.57835951460392,7.62687803619736,0,0
"933",2001-03-19,5,1,2,6.18748668784356,11.5559042234915,0,0
"934",2001-03-19,1,2,2,6.2491400382312,21.766416333612,0,0
"935",2001-03-19,3,2,2,6.79177882756405,24.7275434249893,0,0
"936",2001-03-19,5,2,2,5.76707213769125,8.89250218093241,0,0
"937",2001-03-19,1,3,2,7.86856492276639,17.6056127347523,0,0
"938",2001-03-19,3,3,2,6.71195230403998,6.23834803189152,0,0
"939",2001-03-19,5,3,2,5.72942922138301,14.9665015614853,0,0
"940",2001-03-19,1,4,2,6.11475092431218,4.84520402252165,0,0
"941",2001-03-19,3,4,2,8.38158604567711,14.2917269203418,0,0
"942",2001-03-19,5,4,2,5.42320087538473,6.31211497873695,0,0
"943",2001-03-19,1,5,2,8.78971310678746,24.8505259575728,0,0
"944",2001-03-19,3,5,2,6.43806686547082,14.1399408592878,0,0
"945",2001-03-19,5,5,2,5.98659129248854,8.46042470591087,0,0
"946",2001-03-19,1,6,2,4.88748943971133,7.95026638911052,0,0
"947",2001-03-19,3,6,2,4.98050744254347,0.624825605907217,0,0
"948",2001-03-19,5,6,2,8.70868630335963,12.6318096456652,0,0
"949",2001-03-19,1,7,2,7.01080073196581,17.5179430168368,0,0
"950",2001-03-19,3,7,2,7.6842579698418,2.71069796842798,0,0
"951",2001-03-19,5,7,2,6.1635655103316,24.2084243801377,0,0
"952",2001-03-19,1,8,2,8.4394747813801,12.3902307961795,0,0
"953",2001-03-19,3,8,2,5.18814572903102,5.78783549158906,0,0
"954",2001-03-19,5,8,2,7.32572456217098,25.8353712695357,0,0
"955",2001-03-19,1,9,2,6.20122403543686,11.5839193670251,0,0
"956",2001-03-19,3,9,2,5.08336843006934,6.50123724545806,0,0
"957",2001-03-19,5,9,2,6.59542731343307,17.609934449187,0,0
"958",2001-03-19,1,10,2,5.85022971085435,26.2882148780064,0,0
"959",2001-03-19,3,10,2,6.01625563529498,2.00146736815181,0,0
"960",2001-03-19,5,10,2,6.35275474928108,19.2697718673823,0,0
"961",2001-03-20,1,1,1,7.37701536211331,26.2807370712128,0,0
"962",2001-03-20,3,1,1,8.56096455544097,21.5074460821531,0,0
"963",2001-03-20,5,1,1,6.96508223534808,25.8124068925502,0,0
"964",2001-03-20,1,2,1,5.8660623020997,15.7214287477614,0,0
"965",2001-03-20,3,2,1,5.64065012801214,6.73866562888991,0,0
"966",2001-03-20,5,2,1,7.17198125135166,23.2760883181952,0,0
"967",2001-03-20,1,3,1,6.75778530029627,23.6191975327695,0,0
"968",2001-03-20,3,3,1,8.52803129472379,19.0206238620077,0,0
"969",2001-03-20,5,3,1,6.55252198560445,25.8061996182381,0,0
"970",2001-03-20,1,4,1,7.5023673988331,15.8002930290534,0,0
"971",2001-03-20,3,4,1,7.32986262423663,26.1918811554378,0,0
"972",2001-03-20,5,4,1,7.4091305538323,18.3953762887535,0,0
"973",2001-03-20,1,5,1,5.59129106006662,5.51245925909692,0,0
"974",2001-03-20,3,5,1,6.67475188725978,26.2531027014641,0,0
"975",2001-03-20,5,5,1,7.09348206224496,22.988407424797,0,0
"976",2001-03-20,1,6,1,7.26301736079619,21.7128410423283,0,0
"977",2001-03-20,3,6,1,7.82432620774249,3.05592494369588,0,0
"978",2001-03-20,5,6,1,7.51107901755615,26.3213332789153,0,0
"979",2001-03-20,1,7,1,6.34380166437322,23.9123624519868,0,0
"980",2001-03-20,3,7,1,9.0737594384913,10.1443103305798,0,0
"981",2001-03-20,5,7,1,5.58953167918967,8.10632149395389,0,0
"982",2001-03-20,1,8,1,7.64333530936618,26.3007968213292,0,0
"983",2001-03-20,3,8,1,7.41054316028818,18.4230544083547,0,0
"984",2001-03-20,5,8,1,5.41823935315071,2.30667687442653,0,0
"985",2001-03-20,1,9,1,6.96549066339531,25.8659330125461,0,0
"986",2001-03-20,3,9,1,7.28116713139231,19.4254336698976,0,0
"987",2001-03-20,5,9,1,6.38588626836989,23.5368137922288,0,0
"988",2001-03-20,1,10,1,5.37862922450936,0.988457032833117,0,0
"989",2001-03-20,3,10,1,7.71234298098382,7.74071943150269,0,0
"990",2001-03-20,5,10,1,6.19303785849512,20.622454009435,0,0
"991",2001-03-20,1,1,2,7.02585539647275,26.1458609941158,0,0
"992",2001-03-20,3,1,2,8.48866124526235,21.6952512245819,0,0
"993",2001-03-20,5,1,2,7.34638870276549,25.8696055064775,0,0
"994",2001-03-20,1,2,2,6.34040709708476,15.9527012398661,0,0
"995",2001-03-20,3,2,2,6.36408128468842,6.6721400116598,0,0
"996",2001-03-20,5,2,2,6.24047576484453,23.4451939944379,0,0
"997",2001-03-20,1,3,2,6.23178338572604,23.7196659800132,0,0
"998",2001-03-20,3,3,2,8.00263319246408,19.0711563602143,0,0
"999",2001-03-20,5,3,2,6.24682199138112,25.7540942637431,0,0
"1000",2001-03-20,1,4,2,7.9079941491778,16.0839417908122,0,0
"1001",2001-03-20,3,4,2,8.23074376005037,26.4729293177875,0,0
"1002",2001-03-20,5,4,2,7.21688720393977,18.2197038602525,0,0
"1003",2001-03-20,1,5,2,5.1606044574609,5.88985643409113,0,0
"1004",2001-03-20,3,5,2,6.74439113105586,26.1757688807761,0,0
"1005",2001-03-20,5,5,2,6.41462102871746,23.2169469881504,0,0
"1006",2001-03-20,1,6,2,6.91016018976762,21.5286973263454,0,0
"1007",2001-03-20,3,6,2,8.68972127753737,3.04722020886802,0,0
"1008",2001-03-20,5,6,2,8.00629694391829,26.6042106290598,0,0
"1009",2001-03-20,1,7,2,5.87291718731757,24.1552022557146,0,0
"1010",2001-03-20,3,7,2,9.63719209608556,9.96669345289296,0,0
"1011",2001-03-20,5,7,2,5.40862107204034,8.09695100402353,0,0
"1012",2001-03-20,1,8,2,7.45330395936817,26.3357865639986,0,0
"1013",2001-03-20,3,8,2,7.64676063268988,18.6763823903187,0,0
"1014",2001-03-20,5,8,2,5.46505509589023,1.88270999140026,0,0
"1015",2001-03-20,1,9,2,7.43613128485159,25.5006069980433,0,0
"1016",2001-03-20,3,9,2,7.16528796275293,19.6375044243852,0,0
"1017",2001-03-20,5,9,2,5.89995544826719,23.3165282250442,0,0
"1018",2001-03-20,1,10,2,5.05352986950445,0.876317764581117,0,0
"1019",2001-03-20,3,10,2,8.11050523052839,7.8964684946733,0,0
"1020",2001-03-20,5,10,2,6.26192089175204,20.9229228004276,0,0
"1021",2001-03-21,1,1,1,5.43645595277257,0.935332097161254,0,0
"1022",2001-03-21,3,1,1,6.1153939910766,16.1643275848019,0,0
"1023",2001-03-21,5,1,1,5.48572246287417,2.72401673664092,0,0
"1024",2001-03-21,1,2,1,6.43763397187094,25.4646952633777,0,0
"1025",2001-03-21,3,2,1,7.33806155451527,20.002796408767,0,0
"1026",2001-03-21,5,2,1,5.84859953196663,11.3178565584426,0,0
"1027",2001-03-21,1,3,1,5.75434769121917,10.2692206076169,0,0
"1028",2001-03-21,3,3,1,6.56259731644551,21.3910745772631,0,0
"1029",2001-03-21,5,3,1,5.42175600618807,2.75568384143735,0,0
"1030",2001-03-21,1,4,1,7.00434946315538,25.3961894414396,0,0
"1031",2001-03-21,3,4,1,5.46285924704472,1.28562640967327,0,0
"1032",2001-03-21,5,4,1,6.60735762119893,22.4004282425874,0,0
"1033",2001-03-21,1,5,1,7.42039630410682,17.363573295962,0,0
"1034",2001-03-21,3,5,1,5.39318408331542,1.03932086382917,0,0
"1035",2001-03-21,5,5,1,5.90736738455595,12.1812488468039,0,0
"1036",2001-03-21,1,6,1,6.08283938409118,15.6417170871394,0,0
"1037",2001-03-21,3,6,1,9.03048945380713,10.7682850234096,0,0
"1038",2001-03-21,5,6,1,5.4310498981072,0.768634168822829,0,0
"1039",2001-03-21,1,7,1,5.61574324861165,9.32931390267171,0,0
"1040",2001-03-21,3,7,1,8.07793752590089,24.9135778467964,0,0
"1041",2001-03-21,5,7,1,7.15551269102879,22.3986365551772,0,0
"1042",2001-03-21,1,8,1,5.43829182534497,0.83877552986575,0,0
"1043",2001-03-21,3,8,1,6.58628427801253,22.3749851293305,0,0
"1044",2001-03-21,5,8,1,7.65867754622875,8.37632899486757,0,0
"1045",2001-03-21,1,9,1,5.47672562483581,2.51813912061611,0,0
"1046",2001-03-21,3,9,1,6.43786648125774,20.667891435249,0,0
"1047",2001-03-21,5,9,1,5.6799392615616,10.516535407228,0,0
"1048",2001-03-21,1,10,1,7.75950140859039,3.78529150722935,0,0
"1049",2001-03-21,3,10,1,8.28527538198065,21.7891181536054,0,0
"1050",2001-03-21,5,10,1,5.98433459050656,18.2449479290386,0,0
"1051",2001-03-21,1,1,2,4.69485280717138,0.627491952499373,0,0
"1052",2001-03-21,3,1,2,5.79193761573385,16.1475750318444,0,0
"1053",2001-03-21,5,1,2,4.62335459574274,2.32267574786978,0,0
"1054",2001-03-21,1,2,2,5.99538299952767,25.5764149685194,0,0
"1055",2001-03-21,3,2,2,7.45767204080657,20.0609168519386,0,0
"1056",2001-03-21,5,2,2,5.77249790501241,11.1710377404274,0,0
"1057",2001-03-21,1,3,2,5.23478763609575,10.0794221579027,0,0
"1058",2001-03-21,3,3,2,6.74383785538015,21.4974111023583,0,0
"1059",2001-03-21,5,3,2,4.61633551397303,2.90531912805543,0,0
"1060",2001-03-21,1,4,2,6.1099843655293,25.5036063256569,0,0
"1061",2001-03-21,3,4,2,5.63207733634795,1.16343580881945,0,0
"1062",2001-03-21,5,4,2,6.55848365551996,22.5790482853307,0,0
"1063",2001-03-21,1,5,2,7.44796113940333,17.2231733521442,0,0
"1064",2001-03-21,3,5,2,4.4750384114261,0.731114654550407,0,0
"1065",2001-03-21,5,5,2,6.09290099097959,12.1383541981014,0,0
"1066",2001-03-21,1,6,2,6.02762848430878,15.4569013968848,0,0
"1067",2001-03-21,3,6,2,9.33965839968762,10.2981939459697,0,0
"1068",2001-03-21,5,6,2,4.92958802205514,0.937462865382417,0,0
"1069",2001-03-21,1,7,2,5.35149935896775,9.23878852532752,0,0
"1070",2001-03-21,3,7,2,7.94980730499075,24.7646734391457,0,0
"1071",2001-03-21,5,7,2,7.98879233569762,22.6930081427951,0,0
"1072",2001-03-21,1,8,2,5.62886629502596,0.755281809646195,0,0
"1073",2001-03-21,3,8,2,6.29781694206402,22.3485316596725,0,0
"1074",2001-03-21,5,8,2,7.6130359079075,8.29375640705919,0,0
"1075",2001-03-21,1,9,2,5.87813931958959,2.1775225915372,0,0
"1076",2001-03-21,3,9,2,6.24116151277411,20.5597695518072,0,0
"1077",2001-03-21,5,9,2,5.98685807256623,10.5934708112947,0,0
"1078",2001-03-21,1,10,2,8.28743309813295,3.74039808435925,0,0
"1079",2001-03-21,3,10,2,8.43834462125498,21.8238143994294,0,0
"1080",2001-03-21,5,10,2,6.62990522383499,18.5415622495427,0,0
"1081",2001-03-22,1,1,1,7.80347278559476,3.58492475031817,0,0
"1082",2001-03-22,3,1,1,6.51222959666114,25.109405832639,0,0
"1083",2001-03-22,5,1,1,7.66702168559104,9.7170441890383,0,0
"1084",2001-03-22,1,2,1,5.4466600924287,4.01261957823638,0,0
"1085",2001-03-22,3,2,1,6.33348739357688,19.5462757225361,0,0
"1086",2001-03-22,5,2,1,6.94759388385783,25.7992177442134,0,0
"1087",2001-03-22,1,3,1,7.01226996498021,25.0292276847082,0,0
"1088",2001-03-22,3,3,1,6.01521951266898,16.454184163097,0,0
"1089",2001-03-22,5,3,1,7.60992237054986,9.82494632189103,0,0
"1090",2001-03-22,1,4,1,5.53692388411361,4.26880326805881,0,0
"1091",2001-03-22,3,4,1,7.79237567781899,4.87456124445171,0,0
"1092",2001-03-22,5,4,1,5.87466200990054,13.8315858609718,0,0
"1093",2001-03-22,1,5,1,6.76507687404495,23.8325776974454,0,0
"1094",2001-03-22,3,5,1,7.76448836766371,3.9540366934232,0,0
"1095",2001-03-22,5,5,1,6.87405272580911,26.1918501761337,0,0
"1096",2001-03-22,1,6,1,6.55348212306558,25.5256846124174,0,0
"1097",2001-03-22,3,6,1,7.9552778575271,25.446729086123,0,0
"1098",2001-03-22,5,6,1,7.8040932876545,2.95207941116661,0,0
"1099",2001-03-22,1,7,1,7.00232785641991,24.0533696294777,0,0
"1100",2001-03-22,3,7,1,5.5992224823666,5.98504947351502,0,0
"1101",2001-03-22,5,7,1,6.00620564025765,13.845894328786,0,0
"1102",2001-03-22,1,8,1,7.821270280788,3.22915506559492,0,0
"1103",2001-03-22,3,8,1,5.88308540068751,13.8971147556481,0,0
"1104",2001-03-22,5,8,1,8.19140233295842,22.7987863617849,0,0
"1105",2001-03-22,1,9,1,7.67730319639458,9.07309792484043,0,0
"1106",2001-03-22,3,9,1,6.06837126013846,18.1308515589509,0,0
"1107",2001-03-22,5,9,1,6.92824864858042,25.2505715351153,0,0
"1108",2001-03-22,1,10,1,8.90025610086587,12.9215899073369,0,0
"1109",2001-03-22,3,10,1,6.09232100936902,15.4425476946971,0,0
"1110",2001-03-22,5,10,1,6.20862329667374,22.6328507108231,0,0
"1111",2001-03-22,1,1,2,7.59868235248862,3.49469180666573,0,0
"1112",2001-03-22,3,1,2,6.20218663438892,24.9337632231853,0,0
"1113",2001-03-22,5,1,2,8.06648828740064,9.80230182889004,0,0
"1114",2001-03-22,1,2,2,4.96138105893259,3.90005486900169,0,0
"1115",2001-03-22,3,2,2,5.17715903510673,19.5414089641089,0,0
"1116",2001-03-22,5,2,2,7.25229025705132,25.9463106078207,0,0
"1117",2001-03-22,1,3,2,7.31509139311632,25.2208024045932,0,0
"1118",2001-03-22,3,3,2,6.52612932601034,16.5772363950045,0,0
"1119",2001-03-22,5,3,2,6.71928863292305,9.84882560616011,0,0
"1120",2001-03-22,1,4,2,6.70477431512032,4.17642977689442,0,0
"1121",2001-03-22,3,4,2,7.82401305156269,4.50162903333972,0,0
"1122",2001-03-22,5,4,2,5.54424538879512,13.8104846517601,0,0
"1123",2001-03-22,1,5,2,7.29776132477276,23.9416810617131,0,0
"1124",2001-03-22,3,5,2,7.23774314730188,3.83016575796226,0,0
"1125",2001-03-22,5,5,2,7.63377311296791,26.5568831917684,0,0
"1126",2001-03-22,1,6,2,7.11635132451864,25.7022446894171,0,0
"1127",2001-03-22,3,6,2,7.92257493485835,25.2593067343679,0,0
"1128",2001-03-22,5,6,2,7.09366564696854,2.69682009791624,0,0
"1129",2001-03-22,1,7,2,7.76226941899581,24.0191064138735,0,0
"1130",2001-03-22,3,7,2,5.69333300324627,6.09298066840761,0,0
"1131",2001-03-22,5,7,2,5.95139923217014,14.0421981049918,0,0
"1132",2001-03-22,1,8,2,6.62975062261965,3.0014956473386,0,0
"1133",2001-03-22,3,8,2,6.14212559486914,13.7232372314454,0,0
"1134",2001-03-22,5,8,2,9.07917060438192,22.569286052291,0,0
"1135",2001-03-22,1,9,2,7.78335863049033,9.20136718512134,0,0
"1136",2001-03-22,3,9,2,5.68576577621636,17.9988914446875,0,0
"1137",2001-03-22,5,9,2,7.37412524426255,25.4245908371032,0,0
"1138",2001-03-22,1,10,2,9.49549422450482,13.0450352536322,0,0
"1139",2001-03-22,3,10,2,6.04464842999481,15.1873538200823,0,0
"1140",2001-03-22,5,10,2,6.68343829358402,23.0023962290816,0,0
"1141",2001-03-23,1,1,1,8.97043363937616,12.3174772323904,0,0
"1142",2001-03-23,3,1,1,5.51508484344192,5.29960512140276,0,0
"1143",2001-03-23,5,1,1,7.9778291265615,24.4893274204005,0,0
"1144",2001-03-23,1,2,1,7.49047306952715,13.5432033085507,0,0
"1145",2001-03-23,3,2,1,6.18909863076657,20.4219190986594,0,0
"1146",2001-03-23,5,2,1,5.47407553918403,2.78105151887673,0,0
"1147",2001-03-23,1,3,1,5.61063017929133,5.60078299934516,0,0
"1148",2001-03-23,3,3,1,6.43783950017293,24.8219707513839,0,0
"1149",2001-03-23,5,3,1,7.91707438038349,24.6026403891215,0,0
"1150",2001-03-23,1,4,1,7.52954421675637,14.239648477676,0,0
"1151",2001-03-23,3,4,1,8.75025179936708,15.8322731605178,0,0
"1152",2001-03-23,5,4,1,6.67731258728151,26.3079663493983,0,0
"1153",2001-03-23,1,5,1,5.75798499323501,9.59263092308016,0,0
"1154",2001-03-23,3,5,1,8.88384569840243,13.3846555450117,0,0
"1155",2001-03-23,5,5,1,5.41889196917503,1.27529339722126,0,0
"1156",2001-03-23,1,6,1,5.46008349528288,3.80280002423874,0,0
"1157",2001-03-23,3,6,1,5.55132039860071,4.06658076584746,0,0
"1158",2001-03-23,5,6,1,9.04628496143965,10.4693890264748,0,0
"1159",2001-03-23,1,7,1,5.72998576567975,8.85930437488153,0,0
"1160",2001-03-23,3,7,1,7.38947881075963,18.4547878697488,0,0
"1161",2001-03-23,5,7,1,6.74028715401525,26.3211475334385,0,0
"1162",2001-03-23,1,8,1,9.01165741990371,11.2934789086149,0,0
"1163",2001-03-23,3,8,1,6.6701912060835,26.3118384148735,0,0
"1164",2001-03-23,5,8,1,5.9171554531794,12.7135747493584,0,0
"1165",2001-03-23,1,9,1,8.06050028540979,23.7282377477683,0,0
"1166",2001-03-23,3,9,1,6.23373052033304,22.8000746508574,0,0
"1167",2001-03-23,5,9,1,5.56784485695875,4.79947573800629,0,0
"1168",2001-03-23,1,10,1,7.5752465330927,26.3505943600943,0,0
"1169",2001-03-23,3,10,1,6.57979070773787,25.647502503811,0,0
"1170",2001-03-23,5,10,1,5.74154830974803,13.1773616510411,0,0
"1171",2001-03-23,1,1,2,9.20777207802191,12.319946503988,0,0
